task_id,task_type,machine_id,operator_id,location,priority,scheduled_start,estimated_time_min,predicted_time_min,actual_time_min,load_cycles,distance,weather,operator_skill,machine_age,status
T1256,Grading,COM030,OP058,Site Beta - East Trenching Zone,High,2026-08-31 03:57:47,90.0,96.8,91.4,9,2.97,Cloudy,Intermediate,3.2,Completed
T1257,Hauling,WHE020,OP063,Site Alpha - Sector 4 Foundation,Low,2026-08-31 04:39:47,40.0,52.4,48.3,17,3.12,Windy,Beginner,3.4,Completed
T1258,Trenching,COM042,OP078,Site Alpha - Sector 1 Quarry,Low,2026-08-31 05:21:47,75.0,95.9,84.7,26,1.1,Windy,Beginner,0.7,Completed
T1259,Hauling,COM018,OP018,Site Gamma - River Basin Basin Prep,Medium,2026-08-31 06:03:47,40.0,35.9,36.0,18,4.44,Cloudy,Expert,1.2,Completed
T1260,Material Loading,DUM047,OP081,Site Delta - Highway Interchange,Low,2026-08-31 06:45:47,45.0,54.3,53.8,11,1.36,Sunny,Intermediate,10.4,Completed
T1261,Compaction,DUM005,OP003,Site Beta - North Overpass,Low,2026-08-31 07:27:47,50.0,101.6,101.5,12,3.64,Storm,Beginner,10.8,Completed
T1262,Hauling,WHE038,OP075,Site Gamma - River Basin Basin Prep,Critical,2026-08-31 08:09:47,40.0,46.6,44.7,29,2.06,Cloudy,Intermediate,6.6,Completed
T1263,Hauling,WHE038,OP028,Site Gamma - River Basin Basin Prep,Low,2026-08-31 08:51:47,40.0,50.9,52.8,17,1.93,Sunny,Beginner,6.6,Completed
T1264,Demolition,DUM017,OP070,Site Alpha - Sector 1 Quarry,Critical,2026-08-31 09:33:47,110.0,128.6,129.5,26,3.16,Sunny,Beginner,1.7,Completed
T1265,Compaction,WHE050,OP020,Site Alpha - Sector 1 Quarry,High,2026-08-31 10:15:47,50.0,48.9,44.5,26,1.14,Sunny,Expert,5.4,Completed
T1266,Grading,DOZ015,OP099,Site Delta - Highway Interchange,High,2026-08-31 10:57:47,90.0,97.0,98.4,23,2.75,Sunny,Beginner,2.7,Completed
T1267,Trenching,COM030,OP065,Site Beta - East Trenching Zone,Low,2026-08-31 11:39:47,75.0,99.4,96.9,24,1.94,Windy,Beginner,3.2,Completed
T1268,Grading,COM024,OP065,Site Delta - Highway Interchange,Low,2026-08-31 12:21:47,90.0,134.1,141.2,10,4.45,Cloudy,Beginner,10.9,Completed
T1269,Compaction,GRA016,OP079,Site Delta - Highway Interchange,Medium,2026-08-31 13:03:47,50.0,46.2,41.2,26,1.62,Sunny,Expert,3.2,Completed
T1270,Hauling,DOZ033,OP018,Site Beta - East Trenching Zone,Critical,2026-08-31 13:45:47,40.0,34.7,34.5,26,0.95,Sunny,Expert,3.2,Completed
T1271,Trenching,COM012,OP073,Site Alpha - Sector 4 Foundation,Medium,2026-08-31 14:27:47,75.0,95.2,91.4,14,1.24,Storm,Expert,1.6,Completed
T1272,Compaction,DUM047,OP062,Site Delta - Highway Interchange,High,2026-08-31 15:09:47,50.0,56.9,54.2,13,2.02,Sunny,Intermediate,10.4,Completed
T1273,Earth Excavation,DOZ015,OP098,Site Delta - Highway Interchange,Critical,2026-08-31 15:51:47,60.0,54.6,59.0,23,3.51,Sunny,Expert,2.7,Completed
T1274,Trenching,DUM005,OP034,Site Beta - North Overpass,High,2026-08-31 16:33:47,75.0,89.9,98.9,13,0.41,Cloudy,Intermediate,10.8,Completed
T1275,Trenching,DOZ003,OP086,Site Alpha - Sector 4 Foundation,Medium,2026-08-31 17:15:47,75.0,74.4,71.6,8,0.64,Sunny,Intermediate,2.4,Completed
T1276,Demolition,COM024,OP050,Site Delta - Highway Interchange,Critical,2026-08-31 17:57:47,110.0,132.5,112.6,23,0.46,Sunny,Intermediate,10.9,Completed
T1277,Grading,DOZ003,OP006,Site Alpha - Sector 4 Foundation,High,2026-08-31 18:39:47,90.0,81.3,80.5,23,3.22,Cloudy,Expert,2.4,Completed
T1278,Earth Excavation,GRA046,OP067,Site Gamma - River Basin Basin Prep,High,2026-08-31 19:21:47,60.0,54.9,59.3,10,2.78,Sunny,Intermediate,0.6,Completed
T1279,Hauling,COM048,OP034,Site Delta - Highway Interchange,Medium,2026-08-31 20:03:47,40.0,42.9,42.7,28,3.28,Sunny,Intermediate,3.9,Completed
T1280,Grading,COM042,OP049,Site Alpha - Sector 1 Quarry,High,2026-08-31 20:45:47,90.0,106.1,111.1,24,1.75,Sunny,Beginner,0.7,Completed
T1281,Demolition,COM042,OP010,Site Alpha - Sector 1 Quarry,High,2026-08-31 21:27:47,110.0,107.0,114.5,22,3.14,Cloudy,Intermediate,0.7,Completed
T1282,Grading,DOZ015,OP067,Site Delta - Highway Interchange,Critical,2026-08-31 22:09:47,90.0,118.8,120.1,27,3.64,Rainy,Intermediate,2.7,Completed
T1283,Material Loading,DUM023,OP063,Site Gamma - River Basin Basin Prep,Critical,2026-08-31 22:51:47,45.0,57.0,54.6,11,2.09,Sunny,Beginner,4.9,Completed
T1284,Demolition,EXC001,OP065,Site Alpha - Sector 4 Foundation,Medium,2026-08-31 23:33:47,110.0,205.7,182.8,15,3.65,Storm,Beginner,2.4,Completed
T1285,Grading,DUM011,OP030,Site Delta - Highway Interchange,Low,2026-09-01 00:15:47,90.0,83.4,80.0,14,0.66,Cloudy,Expert,0.6,Completed
T1286,Demolition,COM042,OP036,Site Alpha - Sector 1 Quarry,Medium,2026-09-01 00:57:47,110.0,122.5,128.7,16,3.06,Sunny,Beginner,0.7,Completed
T1287,Trenching,COM012,OP021,Site Alpha - Sector 4 Foundation,High,2026-09-01 01:39:47,75.0,75.7,78.1,16,0.5,Sunny,Intermediate,1.6,Completed
T1288,Demolition,GRA046,OP016,Site Gamma - River Basin Basin Prep,Medium,2026-09-01 02:21:47,110.0,140.5,145.0,19,4.1,Windy,Beginner,0.6,Completed
T1289,Grading,GRA022,OP093,Site Alpha - Sector 4 Foundation,Low,2026-09-01 03:03:47,90.0,105.0,107.2,27,3.24,Sunny,Beginner,0.8,Completed
T1290,Grading,WHE044,OP062,Site Alpha - Sector 4 Foundation,Critical,2026-09-01 03:45:47,90.0,84.2,102.8,15,3.26,Cloudy,Intermediate,1.2,Completed
T1291,Trenching,WHE038,OP021,Site Gamma - River Basin Basin Prep,Critical,2026-09-01 04:27:47,75.0,80.3,78.9,12,0.57,Sunny,Intermediate,6.6,Completed
T1292,Earth Excavation,GRA016,OP006,Site Delta - Highway Interchange,Medium,2026-09-01 05:09:47,60.0,53.6,48.3,26,2.49,Sunny,Expert,3.2,Completed
T1293,Demolition,WHE038,OP021,Site Gamma - River Basin Basin Prep,Medium,2026-09-01 05:51:47,110.0,121.9,118.2,25,4.28,Sunny,Intermediate,6.6,Completed
T1294,Compaction,DOZ033,OP006,Site Beta - East Trenching Zone,Medium,2026-09-01 06:33:47,50.0,42.2,46.4,19,0.64,Sunny,Expert,3.2,Completed
T1295,Earth Excavation,DUM011,OP034,Site Delta - Highway Interchange,Medium,2026-09-01 07:15:47,60.0,66.5,63.9,28,3.78,Windy,Intermediate,0.6,Completed
T1296,Demolition,WHE026,OP077,Site Gamma - River Basin Basin Prep,Low,2026-09-01 07:57:47,110.0,102.4,106.9,13,2.16,Windy,Expert,1.5,Completed
T1297,Compaction,DUM047,OP085,Site Delta - Highway Interchange,High,2026-09-01 08:39:47,50.0,56.1,47.6,11,4.26,Sunny,Intermediate,10.4,Completed
T1298,Earth Excavation,WHE014,OP058,Site Alpha - Sector 1 Quarry,Critical,2026-09-01 09:21:47,60.0,68.0,70.3,18,1.07,Windy,Intermediate,3.6,Completed
T1299,Hauling,EXC031,OP022,Site Delta - Highway Interchange,Medium,2026-09-01 10:03:47,40.0,43.7,43.4,17,2.65,Rainy,Expert,2.5,Completed
T1300,Hauling,DOZ027,OP077,Site Gamma - River Basin Basin Prep,Medium,2026-09-01 10:45:47,40.0,37.8,35.8,28,2.33,Sunny,Expert,4.3,Completed
T1301,Hauling,WHE038,OP099,Site Gamma - River Basin Basin Prep,Medium,2026-09-01 11:27:47,40.0,53.7,50.3,12,2.52,Sunny,Beginner,6.6,Completed
T1302,Demolition,EXC043,OP066,Site Beta - East Trenching Zone,High,2026-09-01 12:09:47,110.0,118.2,120.5,21,2.24,Windy,Intermediate,1.8,Completed
T1303,Trenching,DUM047,OP088,Site Delta - Highway Interchange,High,2026-09-01 12:51:47,75.0,89.8,80.5,22,2.61,Cloudy,Intermediate,10.4,Completed
T1304,Grading,DOZ039,OP076,Site Alpha - Sector 1 Quarry,Low,2026-09-01 13:33:47,90.0,85.9,82.2,10,1.06,Sunny,Intermediate,1.5,Completed
T1305,Trenching,EXC025,OP050,Site Beta - North Overpass,Medium,2026-09-01 14:15:47,75.0,90.6,98.9,19,3.8,Cloudy,Intermediate,9.2,Completed
T1306,Earth Excavation,WHE002,OP026,Site Alpha - Sector 1 Quarry,Critical,2026-09-01 14:57:47,60.0,63.5,65.8,20,2.84,Windy,Intermediate,1.1,Completed
T1307,Hauling,GRA010,OP078,Site Beta - East Trenching Zone,Low,2026-09-01 15:39:47,40.0,49.9,43.0,26,3.46,Sunny,Beginner,3.4,Completed
T1308,Trenching,EXC031,OP079,Site Delta - Highway Interchange,Low,2026-09-01 16:21:47,75.0,66.5,69.6,23,4.32,Sunny,Expert,2.5,Completed
T1309,Hauling,DUM035,OP065,Site Beta - North Overpass,Low,2026-09-01 17:03:47,40.0,47.8,50.4,21,2.26,Cloudy,Beginner,3.2,Completed
T1310,Earth Excavation,EXC031,OP085,Site Delta - Highway Interchange,Medium,2026-09-01 17:45:47,60.0,61.8,59.3,8,1.81,Sunny,Intermediate,2.5,Completed
T1311,Demolition,DUM035,OP001,Site Beta - North Overpass,Critical,2026-09-01 18:27:47,110.0,100.2,89.6,16,1.01,Sunny,Expert,3.2,Completed
T1312,Demolition,DOZ027,OP048,Site Gamma - River Basin Basin Prep,Low,2026-09-01 19:09:47,110.0,138.8,129.6,22,2.12,Sunny,Beginner,4.3,Completed
T1313,Compaction,GRA034,OP055,Site Alpha - Sector 4 Foundation,Medium,2026-09-01 19:51:47,50.0,44.2,44.0,20,1.67,Cloudy,Expert,0.8,Completed
T1314,Hauling,EXC031,OP099,Site Delta - Highway Interchange,Critical,2026-09-01 20:33:47,40.0,49.4,41.5,15,1.49,Cloudy,Beginner,2.5,Completed
T1315,Material Loading,WHE038,OP095,Site Gamma - River Basin Basin Prep,Low,2026-09-01 21:15:47,45.0,60.8,53.9,11,0.49,Sunny,Beginner,6.6,Completed
T1316,Grading,DOZ009,OP033,Site Beta - East Trenching Zone,Critical,2026-09-01 21:57:47,90.0,92.1,82.1,28,0.62,Sunny,Intermediate,2.8,Completed
T1317,Hauling,DOZ015,OP011,Site Delta - Highway Interchange,High,2026-09-01 22:39:47,40.0,51.4,51.7,8,2.72,Cloudy,Beginner,2.7,Completed
T1318,Demolition,DUM035,OP053,Site Beta - North Overpass,High,2026-09-01 23:21:47,110.0,138.7,122.5,26,2.21,Sunny,Beginner,3.2,Completed
T1319,Trenching,EXC001,OP091,Site Alpha - Sector 4 Foundation,Low,2026-09-02 00:03:47,75.0,116.6,121.4,15,3.45,Storm,Intermediate,2.4,Completed
T1320,Demolition,GRA034,OP016,Site Alpha - Sector 4 Foundation,Low,2026-09-02 00:45:47,110.0,125.6,128.7,21,4.48,Cloudy,Beginner,0.8,Completed
T1321,Grading,COM042,OP027,Site Alpha - Sector 1 Quarry,High,2026-09-02 01:27:47,90.0,109.2,109.4,23,4.35,Cloudy,Beginner,0.7,Completed
T1322,Grading,COM024,OP014,Site Delta - Highway Interchange,Medium,2026-09-02 02:09:47,90.0,110.0,112.0,29,3.07,Cloudy,Intermediate,10.9,Completed
T1323,Grading,COM042,OP075,Site Alpha - Sector 1 Quarry,High,2026-09-02 02:51:47,90.0,85.6,78.4,20,0.85,Sunny,Intermediate,0.7,Completed
T1324,Material Loading,DUM035,OP055,Site Beta - North Overpass,High,2026-09-02 03:33:47,45.0,40.5,36.6,12,0.78,Sunny,Expert,3.2,Completed
T1325,Demolition,COM018,OP088,Site Gamma - River Basin Basin Prep,Critical,2026-09-02 04:15:47,110.0,110.4,105.5,27,3.68,Sunny,Intermediate,1.2,Completed
T1326,Hauling,WHE014,OP053,Site Alpha - Sector 1 Quarry,Critical,2026-09-02 04:57:47,40.0,50.1,54.8,28,0.97,Sunny,Beginner,3.6,Completed
T1327,Trenching,COM024,OP072,Site Delta - Highway Interchange,Critical,2026-09-02 05:39:47,75.0,112.0,116.6,29,1.03,Rainy,Intermediate,10.9,Completed
T1328,Material Loading,WHE020,OP074,Site Alpha - Sector 4 Foundation,High,2026-09-02 06:21:47,45.0,45.9,49.3,28,4.02,Sunny,Intermediate,3.4,Completed
T1329,Hauling,GRA046,OP051,Site Gamma - River Basin Basin Prep,Medium,2026-09-02 07:03:47,40.0,45.7,49.1,19,1.43,Sunny,Beginner,0.6,Completed
T1330,Hauling,EXC043,OP016,Site Beta - East Trenching Zone,Medium,2026-09-02 07:45:47,40.0,47.5,48.8,28,3.11,Cloudy,Beginner,1.8,Completed
T1331,Grading,DOZ045,OP021,Site Gamma - River Basin Basin Prep,Low,2026-09-02 08:27:47,90.0,97.5,99.2,11,2.01,Cloudy,Intermediate,4.0,Completed
T1332,Trenching,DOZ033,OP052,Site Beta - East Trenching Zone,High,2026-09-02 09:09:47,75.0,80.0,77.6,10,2.68,Sunny,Intermediate,3.2,Completed
T1333,Hauling,COM036,OP079,Site Alpha - Sector 1 Quarry,Low,2026-09-02 09:51:47,40.0,36.6,39.0,21,4.04,Sunny,Expert,4.3,Completed
T1334,Trenching,EXC025,OP082,Site Beta - North Overpass,Low,2026-09-02 10:33:47,75.0,80.6,79.4,12,0.92,Cloudy,Expert,9.2,Completed
T1335,Hauling,COM006,OP019,Site Beta - North Overpass,Critical,2026-09-02 11:15:47,40.0,47.1,45.3,23,3.69,Sunny,Beginner,4.5,Completed
T1336,Demolition,GRA028,OP012,Site Gamma - River Basin Basin Prep,Low,2026-09-02 11:57:47,110.0,101.3,98.4,22,4.33,Sunny,Expert,4.8,Completed
T1337,Material Loading,DOZ015,OP048,Site Delta - Highway Interchange,Low,2026-09-02 12:39:47,45.0,52.6,54.2,17,3.19,Sunny,Beginner,2.7,Completed
T1338,Demolition,DOZ003,OP093,Site Alpha - Sector 4 Foundation,Critical,2026-09-02 13:21:47,110.0,147.4,146.7,16,1.1,Windy,Beginner,2.4,Completed
T1339,Grading,GRA040,OP084,Site Gamma - River Basin Basin Prep,High,2026-09-02 14:03:47,90.0,129.6,132.7,18,1.6,Rainy,Beginner,1.3,Completed
T1340,Compaction,DOZ039,OP008,Site Alpha - Sector 1 Quarry,Medium,2026-09-02 14:45:47,50.0,43.2,40.2,16,4.31,Sunny,Expert,1.5,Completed
T1341,Compaction,WHE032,OP057,Site Beta - East Trenching Zone,Low,2026-09-02 15:27:47,50.0,47.9,49.3,21,3.93,Sunny,Intermediate,0.7,Completed
T1342,Trenching,EXC043,OP067,Site Beta - East Trenching Zone,High,2026-09-02 16:09:47,75.0,73.6,72.2,12,1.61,Sunny,Intermediate,1.8,Completed
T1343,Trenching,DOZ003,OP077,Site Alpha - Sector 4 Foundation,Medium,2026-09-02 16:51:47,75.0,61.7,58.7,11,1.31,Sunny,Expert,2.4,Completed
T1344,Demolition,DUM011,OP087,Site Delta - Highway Interchange,Low,2026-09-02 17:33:47,110.0,137.4,120.3,16,3.67,Rainy,Intermediate,0.6,Completed
T1345,Material Loading,GRA016,OP084,Site Delta - Highway Interchange,Low,2026-09-02 18:15:47,45.0,54.9,55.0,13,2.05,Sunny,Beginner,3.2,Completed
T1346,Trenching,COM006,OP036,Site Beta - North Overpass,Critical,2026-09-02 18:57:47,75.0,91.5,89.3,12,0.67,Cloudy,Beginner,4.5,Completed
T1347,Material Loading,EXC043,OP051,Site Beta - East Trenching Zone,Critical,2026-09-02 19:39:47,45.0,52.9,52.7,28,3.33,Sunny,Beginner,1.8,Completed
T1348,Demolition,EXC013,OP067,Site Beta - East Trenching Zone,Low,2026-09-02 20:21:47,110.0,112.5,122.2,29,3.22,Cloudy,Intermediate,3.2,Completed
T1349,Compaction,GRA046,OP009,Site Gamma - River Basin Basin Prep,Low,2026-09-02 21:03:47,50.0,68.9,80.3,22,1.75,Rainy,Beginner,0.6,Completed
T1350,Demolition,EXC019,OP093,Site Gamma - River Basin Basin Prep,High,2026-09-02 21:45:47,110.0,172.7,185.1,21,4.3,Rainy,Beginner,4.5,Completed
T1351,Material Loading,COM018,OP029,Site Gamma - River Basin Basin Prep,Medium,2026-09-02 22:27:47,45.0,38.0,36.0,9,3.68,Sunny,Expert,1.2,Completed
T1352,Grading,WHE026,OP074,Site Gamma - River Basin Basin Prep,Low,2026-09-02 23:09:47,90.0,87.1,80.3,29,3.16,Sunny,Intermediate,1.5,Completed
T1353,Material Loading,COM012,OP053,Site Alpha - Sector 4 Foundation,Low,2026-09-02 23:51:47,45.0,58.1,61.6,10,4.28,Windy,Beginner,1.6,Completed
T1354,Demolition,DUM005,OP065,Site Beta - North Overpass,High,2026-09-03 00:33:47,110.0,159.9,170.7,20,2.11,Sunny,Beginner,10.8,Completed
T1355,Material Loading,WHE008,OP066,Site Alpha - Sector 1 Quarry,High,2026-09-03 01:15:47,45.0,53.2,45.6,12,4.2,Cloudy,Intermediate,6.4,Completed
T1356,Demolition,EXC037,OP033,Site Beta - North Overpass,Critical,2026-09-03 01:57:47,110.0,117.9,126.5,19,2.09,Cloudy,Intermediate,6.0,Completed
T1357,Grading,EXC037,OP062,Site Beta - North Overpass,Medium,2026-09-03 02:39:47,90.0,95.6,94.0,11,2.6,Sunny,Intermediate,6.0,Completed
T1358,Hauling,GRA022,OP100,Site Alpha - Sector 4 Foundation,Critical,2026-09-03 03:21:47,40.0,58.6,58.2,10,4.39,Rainy,Beginner,0.8,Completed
T1359,Compaction,COM030,OP076,Site Beta - East Trenching Zone,Low,2026-09-03 04:03:47,50.0,51.1,49.5,17,2.5,Sunny,Intermediate,3.2,Completed
T1360,Grading,WHE008,OP034,Site Alpha - Sector 1 Quarry,Low,2026-09-03 04:45:47,90.0,94.3,95.7,17,2.84,Sunny,Intermediate,6.4,Completed
T1361,Grading,DUM041,OP029,Site Alpha - Sector 4 Foundation,Medium,2026-09-03 05:27:47,90.0,99.2,105.2,20,3.71,Rainy,Expert,3.2,Completed
T1362,Hauling,DOZ021,OP053,Site Gamma - River Basin Basin Prep,High,2026-09-03 06:09:47,40.0,46.4,46.4,26,1.69,Sunny,Beginner,1.4,Completed
T1363,Demolition,DUM035,OP002,Site Beta - North Overpass,High,2026-09-03 06:51:47,110.0,131.9,127.8,19,0.5,Sunny,Beginner,3.2,Completed
T1364,Trenching,EXC019,OP012,Site Gamma - River Basin Basin Prep,Critical,2026-09-03 07:33:47,75.0,85.8,81.9,19,2.75,Rainy,Expert,4.5,Completed
T1365,Compaction,COM048,OP044,Site Delta - Highway Interchange,Low,2026-09-03 08:15:47,50.0,46.7,46.6,12,4.11,Sunny,Expert,3.9,Completed
T1366,Demolition,COM012,OP061,Site Alpha - Sector 4 Foundation,High,2026-09-03 08:57:47,110.0,104.9,115.3,12,3.7,Sunny,Intermediate,1.6,Completed
T1367,Material Loading,WHE014,OP074,Site Alpha - Sector 1 Quarry,High,2026-09-03 09:39:47,45.0,45.9,47.5,17,3.87,Sunny,Intermediate,3.6,Completed
T1368,Trenching,COM048,OP088,Site Delta - Highway Interchange,Medium,2026-09-03 10:21:47,75.0,98.8,99.4,28,3.27,Rainy,Intermediate,3.9,Completed
T1369,Grading,COM048,OP026,Site Delta - Highway Interchange,Medium,2026-09-03 11:03:47,90.0,114.1,114.1,26,2.06,Rainy,Intermediate,3.9,Completed
T1370,Compaction,GRA016,OP034,Site Delta - Highway Interchange,Medium,2026-09-03 11:45:47,50.0,53.2,51.2,20,1.03,Sunny,Intermediate,3.2,Completed
T1371,Trenching,EXC013,OP032,Site Beta - East Trenching Zone,High,2026-09-03 12:27:47,75.0,115.1,110.6,16,4.43,Storm,Intermediate,3.2,Completed
T1372,Trenching,WHE050,OP014,Site Alpha - Sector 1 Quarry,Low,2026-09-03 13:09:47,75.0,77.9,77.4,28,1.58,Sunny,Intermediate,5.4,Completed
T1373,Earth Excavation,WHE044,OP085,Site Alpha - Sector 4 Foundation,Critical,2026-09-03 13:51:47,60.0,60.1,63.8,26,0.53,Sunny,Intermediate,1.2,Completed
T1374,Demolition,EXC001,OP098,Site Alpha - Sector 4 Foundation,Low,2026-09-03 14:33:47,110.0,103.4,96.8,22,3.3,Cloudy,Expert,2.4,Completed
T1375,Hauling,EXC031,OP048,Site Delta - Highway Interchange,High,2026-09-03 15:15:47,40.0,50.8,50.3,29,3.9,Windy,Beginner,2.5,Completed
T1376,Grading,EXC037,OP036,Site Beta - North Overpass,Critical,2026-09-03 15:57:47,90.0,113.5,115.2,23,3.42,Sunny,Beginner,6.0,Completed
T1377,Trenching,EXC049,OP066,Site Alpha - Sector 4 Foundation,High,2026-09-03 16:39:47,75.0,82.8,84.2,27,1.07,Sunny,Intermediate,6.5,Completed
T1378,Grading,DOZ015,OP097,Site Delta - Highway Interchange,Medium,2026-09-03 17:21:47,90.0,91.0,88.0,21,2.61,Sunny,Intermediate,2.7,Completed
T1379,Earth Excavation,GRA034,OP055,Site Alpha - Sector 4 Foundation,Critical,2026-09-03 18:03:47,60.0,55.5,51.4,13,0.92,Cloudy,Expert,0.8,Completed
T1380,Demolition,DOZ003,OP065,Site Alpha - Sector 4 Foundation,High,2026-09-03 18:45:47,110.0,125.9,128.8,27,1.71,Sunny,Beginner,2.4,Completed
T1381,Grading,WHE044,OP100,Site Alpha - Sector 4 Foundation,Medium,2026-09-03 19:27:47,90.0,108.5,108.2,28,0.88,Cloudy,Beginner,1.2,Completed
T1382,Grading,WHE008,OP090,Site Alpha - Sector 1 Quarry,Critical,2026-09-03 20:09:47,90.0,83.9,88.0,23,0.64,Sunny,Expert,6.4,Completed
T1383,Material Loading,DOZ045,OP002,Site Gamma - River Basin Basin Prep,Low,2026-09-03 20:51:47,45.0,55.2,42.8,23,0.49,Sunny,Beginner,4.0,Completed
T1384,Compaction,WHE014,OP049,Site Alpha - Sector 1 Quarry,Low,2026-09-03 21:33:47,50.0,60.0,57.4,26,2.42,Sunny,Beginner,3.6,Completed
T1385,Material Loading,COM024,OP079,Site Delta - Highway Interchange,High,2026-09-03 22:15:47,45.0,47.6,52.4,15,3.85,Cloudy,Expert,10.9,Completed
T1386,Trenching,COM036,OP034,Site Alpha - Sector 1 Quarry,Medium,2026-09-03 22:57:47,75.0,77.5,83.4,23,1.23,Sunny,Intermediate,4.3,Completed
T1387,Material Loading,EXC031,OP079,Site Delta - Highway Interchange,High,2026-09-03 23:39:47,45.0,39.6,40.3,8,1.61,Sunny,Expert,2.5,Completed
T1388,Material Loading,COM012,OP064,Site Alpha - Sector 4 Foundation,Critical,2026-09-04 00:21:47,45.0,53.7,51.4,23,1.8,Sunny,Beginner,1.6,Completed
T1389,Trenching,DOZ027,OP090,Site Gamma - River Basin Basin Prep,High,2026-09-04 01:03:47,75.0,74.2,72.9,20,2.59,Cloudy,Expert,4.3,Completed
T1390,Material Loading,WHE026,OP036,Site Gamma - River Basin Basin Prep,Critical,2026-09-04 01:45:47,45.0,52.7,60.9,13,2.5,Sunny,Beginner,1.5,Completed
T1391,Trenching,EXC037,OP017,Site Beta - North Overpass,Medium,2026-09-04 02:27:47,75.0,114.4,124.8,24,1.84,Rainy,Beginner,6.0,Completed
T1392,Hauling,EXC007,OP093,Site Alpha - Sector 4 Foundation,High,2026-09-04 03:09:47,40.0,48.4,48.9,9,0.48,Sunny,Beginner,3.2,Completed
T1393,Hauling,GRA016,OP072,Site Delta - Highway Interchange,Critical,2026-09-04 03:51:47,40.0,46.9,41.4,28,0.65,Cloudy,Intermediate,3.2,Completed
T1394,Hauling,EXC025,OP026,Site Beta - North Overpass,Medium,2026-09-04 04:33:47,40.0,45.8,43.1,19,2.21,Sunny,Intermediate,9.2,Completed
T1395,Hauling,COM048,OP020,Site Delta - Highway Interchange,Critical,2026-09-04 05:15:47,40.0,38.9,39.2,15,3.61,Cloudy,Expert,3.9,Completed
T1396,Hauling,EXC001,OP023,Site Alpha - Sector 4 Foundation,Critical,2026-09-04 05:57:47,40.0,62.7,55.6,15,2.72,Rainy,Beginner,2.4,Completed
T1397,Grading,DOZ009,OP081,Site Beta - East Trenching Zone,High,2026-09-04 06:39:47,90.0,116.7,107.8,20,1.32,Rainy,Intermediate,2.8,Completed
T1398,Hauling,WHE032,OP039,Site Beta - East Trenching Zone,High,2026-09-04 07:21:47,40.0,36.3,38.8,22,1.93,Windy,Expert,0.7,Completed
T1399,Demolition,EXC037,OP007,Site Beta - North Overpass,Critical,2026-09-04 08:03:47,110.0,142.4,122.1,8,4.15,Sunny,Beginner,6.0,Completed
T1400,Earth Excavation,DOZ045,OP021,Site Gamma - River Basin Basin Prep,Low,2026-09-04 08:45:47,60.0,61.7,59.9,13,3.26,Sunny,Intermediate,4.0,Completed
T1401,Trenching,DUM017,OP061,Site Alpha - Sector 1 Quarry,Low,2026-09-04 09:27:47,75.0,76.2,72.4,9,1.12,Sunny,Intermediate,1.7,Completed
T1402,Grading,COM048,OP043,Site Delta - Highway Interchange,High,2026-09-04 10:09:47,90.0,87.2,85.6,16,0.61,Cloudy,Expert,3.9,Completed
T1403,Material Loading,COM024,OP072,Site Delta - Highway Interchange,High,2026-09-04 10:51:47,45.0,53.8,54.9,9,4.14,Sunny,Intermediate,10.9,Completed
T1404,Material Loading,WHE002,OP053,Site Alpha - Sector 1 Quarry,Low,2026-09-04 11:33:47,45.0,57.7,57.1,21,3.02,Cloudy,Beginner,1.1,Completed
T1405,Material Loading,WHE044,OP078,Site Alpha - Sector 4 Foundation,Medium,2026-09-04 12:15:47,45.0,80.4,85.9,9,1.2,Storm,Beginner,1.2,Completed
T1406,Demolition,EXC037,OP084,Site Beta - North Overpass,Medium,2026-09-04 12:57:47,110.0,139.6,154.7,12,3.08,Sunny,Beginner,6.0,Completed
T1407,Hauling,EXC019,OP046,Site Gamma - River Basin Basin Prep,High,2026-09-04 13:39:47,40.0,36.2,33.8,21,1.07,Sunny,Expert,4.5,Completed
T1408,Compaction,DOZ033,OP063,Site Beta - East Trenching Zone,Critical,2026-09-04 14:21:47,50.0,60.7,57.7,13,2.9,Sunny,Beginner,3.2,Completed
T1409,Earth Excavation,EXC025,OP079,Site Beta - North Overpass,High,2026-09-04 15:03:47,60.0,74.6,74.7,15,1.9,Rainy,Expert,9.2,Completed
T1410,Grading,DUM041,OP019,Site Alpha - Sector 4 Foundation,Medium,2026-09-04 15:45:47,90.0,114.3,123.1,20,3.94,Windy,Beginner,3.2,Completed
T1411,Compaction,GRA022,OP054,Site Alpha - Sector 4 Foundation,Critical,2026-09-04 16:27:47,50.0,55.6,53.2,9,2.72,Sunny,Beginner,0.8,Completed
T1412,Hauling,DUM005,OP011,Site Beta - North Overpass,Medium,2026-09-04 17:09:47,40.0,56.3,61.3,12,1.28,Cloudy,Beginner,10.8,Completed
